,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
355,1326367389,JJA6304,PA,PAS,08/09/2013,78,DELV,CHEVR,P,63030,47330,45930,0,83.0,83,83,921634,0083,0,0336A,,K,F,1411,MYRTLE AVE,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,0.0,-,0.0,,,,,,,,,,,,,
356,1326368977,GFP4004,NY,PAS,08/09/2013,40,SUBN,CADIL,P,29530,93530,54100,20150411,83.0,83,83,947925,0083,0,0800P,,K,F,269,CORNELIA ST,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2004.0,-,0.0,,,,,,,,,,,,,
357,1326374175,89WH78,MA,PAS,08/19/2013,19,SDN,SUBAR,X,0,40404,40404,20140831,114.0,114,114,931063,0114,0,0830P,,Q,O,32-78,STEINWAY,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,,0.0,0.0,-,0.0,,,,,,,,,,,,,
358,1326374199,T632764C,99,SRF,08/19/2013,40,SDN,LINCO,X,8690,8240,8390,20140228,114.0,114,114,931063,0114,0,0840P,,Q,O,32-16,36 AVENUE,,0.0,408.0,C4,,BBBBBBB,ALL,ALL,,0.0,0.0,-,0.0,,,,,,,,,,,,,
359,1326400241,T619288C,NY,SRF,08/03/2013,98,SUBN,CHEVR,P,8640,37290,8440,20131231,114.0,114,114,949194,0114,0,0800P,,Q,F,32-46,35 ST,,0.0,408.0,C,,BBBBBBB,ALL,ALL,BLACK,0.0,2011.0,-,0.0,,,,,,,,,,,,,
360,1326413156,T605555C,NY,SRF,08/25/2013,40,SUBN,HONDA,P,8140,8790,8990,20140228,114.0,114,114,947935,0114,0,0213A,,Q,O,3727,31 ST,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,GY,0.0,2005.0,-,4.0,,,,,,,,,,,,,
361,1326473979,GFR1086,NY,PAS,07/21/2013,14,SUBN,CHEVR,P,56930,18830,83730,20150513,75.0,75,75,953643,0075,0,0250A,,K,O,553,LOGAN ST,,0.0,408.0,J2,,BBBBBBB,ALL,ALL,RED,0.0,2001.0,-,0.0,,,,,,,,,,,,,
362,1326473980,GAR6841,NY,PAS,07/21/2013,74,SUBN,ROVER,P,62030,40404,40404,20141010,75.0,75,75,953643,0075,0,0259A,,K,F,810,MONTAUK AVE,,0.0,408.0,F7,,BBBBBBB,ALL,ALL,GRAY,0.0,2006.0,-,0.0,,,,,,,,,,,,,
363,1326475710,WZF5882,NY,999,08/11/2013,46,SUBN,CHEVR,P,0,0,0,20140331,75.0,75,75,931218,0075,0,0725P,,K,,,C/O LINDEN BLVD,I/O VERNON ST,0.0,408.0,J6,,BBBBBBB,ALL,ALL,BL,0.0,1997.0,-,0.0,,,,,,,,,,,,,
364,1326515007,GHM8430,NY,PAS,07/22/2013,71,SUBN,MERCU,P,19430,18830,83730,20150707,75.0,75,75,953649,0075,0,0112A,,,O,268,BERRIMAN ST,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2003.0,-,0.0,,,,,,,,,,,,,
365,1326515019,GFR1086,NY,999,07/23/2013,71,SUBN,CHEVR,P,56930,18830,83730,20150513,75.0,75,75,953649,0075,0,0300A,,K,F,545,LOGAN STREET,,0.0,408.0,J3,,BBBBBBB,ALL,ALL,RED,0.0,2001.0,-,0.0,,,,,,,,,,,,,
366,1326515123,GAR3520,NY,PAS,08/04/2013,71,SDN,CHEVR,P,41830,70930,18830,20140719,75.0,75,75,953660,0075,0,1130P,,K,F,236,FOUNTAIN AVE,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,SILVE,0.0,2006.0,-,0.0,,,,,,,,,,,,,
367,1326636996,GFM8337,NY,PAS,07/26/2013,19,SDN,CHEVR,P,0,40404,40404,20140930,60.0,60,60,945385,0060,0,0745P,,K,O,1904,SURF,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,BLUE,0.0,2013.0,-,0.0,,,,,,,,,,,,,
368,1326698096,47457MC,NY,COM,07/24/2013,14,TRUC,INTER,P,32700,27240,29610,20131231,1.0,1,574,939038,0574,0,0530P,,NY,O,250,VESEY ST,,0.0,408.0,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2013.0,-,0.0,,,,,,,,,,,,,
369,1326997531,GEW3989,NY,PAS,07/26/2013,40,SDN,NISSA,P,8880,5980,6080,20150409,66.0,66,66,937875,0066,0,0955P,,K,F,903,46 ST,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,RED,0.0,0.0,-,5.0,,,,,,,,,,,,,
370,1333114837,X332JF,NY,COM,07/28/2013,20,SDN,MINI,P,21690,19690,15610,20141029,7.0,7,0,916746,00MU,0,1125P,,NY,O,527,GRAND ST,,0.0,408.0,C,,BBBBBBB,ALL,ALL,BL,0.0,2001.0,-,0.0,,,,,,,,,,,,,
371,1333116019,43511JY,NY,COM,07/16/2013,20,VAN,FORD,P,34890,10810,10910,20140630,18.0,18,420,930609,0420,0,0456P,,NY,F,356,W 56TH ST,,0.0,408.0,D,,YYYYYBB,0800A,0600P,BLUE,0.0,2008.0,-,0.0,,,,,,,,,,,,,
372,1333116020,339CTU,IN,PAS,07/16/2013,20,SDN,NISSA,P,34850,10910,11010,20140428,18.0,18,420,930609,0420,0,0516P,,NY,F,431,W 54 ST,,0.0,408.0,D,,YYYYYYB,0800A,1200A,GRY,0.0,0.0,-,0.0,,,,,,,,,,,,,
373,1333116044,63459JE,NY,COM,07/16/2013,20,VAN,FORD,P,34670,11720,11110,20140705,18.0,18,420,930609,0420,0,0637P,,NY,F,533,W 45TH ST,,0.0,408.0,K6,,BBBBBBB,ALL,ALL,BLUE,0.0,2011.0,-,0.0,,,,,,,,,,,,,
374,1333116056,63045JM,NY,COM,07/16/2013,20,DELV,GMC,P,34670,11720,11110,0,18.0,18,420,930609,0420,0,0639P,,NY,F,531,W 45TH ST,,0.0,408.0,D,,BBBBBBB,ALL,ALL,BRN,0.0,1988.0,-,0.0,,,,,,,,,,,,,
375,1333121775,GFS5604,NY,PAS,07/27/2013,14,SDN,HONDA,P,34710,10810,10910,20150403,,0,420,916171,0420,0,0655P,,NY,F,340,W 47 ST,,0.0,408.0,I4,,BBBBBBB,ALL,ALL,WH,0.0,2013.0,-,0.0,,,,,,,,,,,,,
376,1333131021,X0T6727,VA,PAS,07/23/2013,20,SUBN,LEXUS,T,29690,35210,35230,0,20.0,20,0,345997,MTPU,0,0838A,,NY,O,5,RIVERSIDE DR,,0.0,408.0,E2,,YYYYYYY,ALL,ALL,RD,0.0,0.0,-,0.0,,,,,,,,,,,,,
377,1333131940,GBX9221,NY,PAS,07/20/2013,16,SDN,ACURA,X,17790,10410,25390,20140504,17.0,17,0,331589,MPTU,0,1144A,,NY,F,5,EAST 40 ST,,0.0,408.0,K2,,YYYYYYB,0800A,0700P,WH,0.0,2009.0,-,0.0,,,,,,,,,,,,,
378,1333131951,947WT5,MA,PAS,07/22/2013,31,SDN,NISSA,T,17790,27790,24890,0,17.0,17,0,331589,MTPU,0,0707A,,NY,O,110,E 40 ST,,0.0,408.0,E6,,YYYYYYB,0700A,0700P,BK,0.0,0.0,-,0.0,,,,,,,,,,,,,
379,1333180263,705YXU,CT,PAS,07/13/2013,16,SDN,,P,34610,11110,11115,0,10.0,10,420,906813,0420,0,0450P,,,F,647,W 42 ST,,0.0,408.0,D,,BBBBBBB,ALL,ALL,GY,0.0,0.0,-,0.0,,,,,,,,,,,,,
380,1333180275,69428,NY,OML,07/13/2013,14,FOUR,CHRYS,P,34670,30550,10810,20140228,18.0,18,420,906813,0420,0,0940P,0845P,,F,222,W 45 ST,,20130713.0,408.0,C,,BBBBBBB,ALL,ALL,BLK,0.0,2005.0,-,0.0,,,,,,,,,,,,,
381,1333180299,GCL3038,NY,PAS,07/19/2013,16,SUBN,,P,34610,11110,11115,20141019,10.0,10,420,906813,0420,0,1040P,,,F,635,W 42 ST,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,WHT,0.0,2009.0,-,0.0,,,,,,,,,,,,,
382,1333437845,54059MC,NY,COM,07/28/2013,78,VAN,HONDA,P,19370,27790,0,20141130,25.0,25,25,947336,0025,0,0255A,,NY,F,,E 121 ST,PARK AVE,0.0,408.0,K6,,YYYYYYY,0900P,0500A,WHITE,0.0,2012.0,-,0.0,,,,,,,,,,,,,
383,1333505670,GEN6156,NY,PAS,07/29/2013,14,SDN,HYUND,T,54990,12190,12090,20150211,104.0,104,0,338902,QTPU,0,0410P,,Q,F,58-30,MASPETH AVE,,0.0,408.0,E2,,YYYYYBB,0400P,0700P,BL,0.0,2004.0,-,0.0,,,,,,,,,,,,,
384,1333509005,447ZRW,CT,PAS,07/20/2013,31,SDN,FORD,T,34570,10610,10810,0,18.0,18,108,331652,T108,0,1013P,,NY,O,240,W 40TH ST,,0.0,408.0,I3,,YYYYYYB,1200A,1200A,WH,0.0,0.0,-,0.0,,,,,,,,,,,,,
385,1333606631,HYE0375,PA,PAS,08/07/2013,40,SDN,DODGE,T,27030,31530,54130,0,88.0,88,730,338603,T730,0,0723A,,K,F,284,CLERMONT AVE,,0.0,408.0,D,,BBBBBBB,ALL,ALL,BK,0.0,0.0,-,6.0,,,,,,,,,,,,,
386,1333607064,RT4975,IN,PAS,07/30/2013,20,SDN,SATUR,T,28390,53830,18950,0,84.0,84,730,330792,T730,0,0833A,,K,F,25,COLUMBIA PL,,0.0,408.0,D,,BYBBBBB,0800A,0600P,RED,0.0,0.0,-,0.0,,,,,,,,,,,,,
387,1333607076,665FDO,MA,PAS,08/10/2013,20,SUBN,SUBAR,T,0,0,0,0,71.0,71,730,330792,T730,0,0823A,,K,,,W/S BEDFORD AVE 20,S/O HAWTHORNE ST,0.0,408.0,J2,,YYYYYYY,ALL,ALL,WHT,0.0,0.0,-,0.0,,,,,,,,,,,,,
388,1333607088,R39CLK,NJ,PAS,08/12/2013,20,SDN,NISSA,T,88430,26230,39630,0,67.0,67,730,330792,T730,0,1033A,,K,O,29,VERONICA PL,,0.0,408.0,K2,,YYYYYBB,0800A,0600P,BR,0.0,0.0,-,0.0,,,,,,,,,,,,,
389,1333607090,XJA4329,VA,PAS,08/14/2013,20,SDN,TOYOT,T,81330,27530,29830,0,84.0,84,730,330792,T730,0,0815A,,K,O,170,STATE ST,,0.0,408.0,C3,,BBYBBBB,0800A,0600P,WHT,0.0,0.0,-,0.0,,,,,,,,,,,,,
390,6020310784,447ZRW,CT,PAS,07/20/2013,94,SDN,FORD,X,0,0,0,20141218,,0,0,331652,T108,0,,,,,,,,0.0,408.0,5,0.0,YYYYYYY,ALL,ALL,WHITE,0.0,0.0,,0.0,0.0,,,,,,,,,,,,
391,1333607398,JJK2542,PA,PAS,08/12/2013,17,SDN,ME/BE,T,61630,26530,70430,0,84.0,84,230,331822,T230,0,0930A,,K,F,45,MONROE PLACE,,0.0,408.0,I4,,YYYYYBB,0800A,0600P,BLK,0.0,0.0,-,0.0,,,,,,,,,,,,,
392,1333607581,897XWM,MA,PAS,04/12/2013,20,SDN,HONDA,T,0,0,0,20130788,94.0,94,730,331927,T730,0,0754A,,K,,,N/S N 7 ST,120  W/O HAVEMEYER S,0.0,408.0,D,,YYYYYYY,ALL,ALL,GRY,0.0,0.0,-,0.0,,,,,,,,,,,,,
393,1333607611,GVK0666,PA,PAS,08/12/2013,16,SDN,VOLKS,T,92430,54010,52830,0,94.0,94,730,331927,T730,0,0826A,,K,O,122,WEST ST,,0.0,408.0,C4,,YYYYYBB,0800A,0600P,BL,0.0,0.0,-,0.0,,,,,,,,,,,,,
394,1333608056,GEK8055,NY,PAS,07/30/2013,17,SUBN,HONDA,T,18630,41330,69230,20150328,79.0,79,130,332975,T130,0,0917A,,K,F,762,BEDFORD AVE,,0.0,408.0,E2,,YYYYYBB,0900A,0500P,BK,0.0,2013.0,-,0.0,,,,,,,,,,,,,
395,1333608070,GFW4982,NY,PAS,07/30/2013,20,SDN,NISSA,T,19530,66630,66530,20150718,94.0,94,130,332975,T130,0,0237P,,K,F,69,BERRY ST,,0.0,408.0,D,,YYYYYBB,0800A,0600P,GY,0.0,2004.0,-,0.0,,,,,,,,,,,,,
396,1333609826,GCL1507,NY,PAS,07/18/2013,75,SDN,NISSA,T,89930,70130,52930,20150429,84.0,84,730,330640,T730,0,0645A,,K,O,177,WATER ST,,0.0,408.0,E5,,BBBBBBB,ALL,ALL,WH,0.0,2013.0,-,0.0,,,,,,,,,,,,,
397,1333708889,GCR3328,NY,PAS,07/23/2013,20,SDN,TOYOT,T,17860,25890,25980,20150106,40.0,40,0,330713,BTPU,0,0907A,,NY,O,381,CANAL PL,,0.0,408.0,C4,,YYYYYBB,0900A,0600P,BROWN,0.0,2001.0,-,0.0,,,,,,,,,,,,,
398,1333708890,GEX1688,NY,PAS,07/26/2013,20,SDN,TOYOT,T,52120,25980,26100,20131026,40.0,40,0,330713,BTPU,0,1103A,,BX,F,502,MORRIS AVE,,0.0,408.0,D,,YYYYYYY,ALL,ALL,WHT,0.0,1998.0,-,0.0,,,,,,,,,,,,,
399,1333708907,GDW4190,NY,PAS,08/02/2013,20,SDN,ACURA,T,66920,62420,67620,0,43.0,43,0,330713,BTPU,0,0635A,,BX,O,1780,STORY AVE,,0.0,408.0,K2,,YYYYYYY,ALL,ALL,BLUE,0.0,0.0,-,0.0,,,,,,,,,,,,,
400,1333708919,GFD4796,NY,PAS,08/09/2013,19,SDN,VOLKS,T,29620,65820,11820,20150211,43.0,43,0,330713,BTFU,0,0636A,,BX,O,1780,EAST TREMONT,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,WHT,0.0,2010.0,-,0.0,,,,,,,,,,,,,
401,1333709833,T629137C,NY,SRF,08/08/2013,19,SDN,TOYOT,T,0,0,0,20140228,44.0,44,720,338793,T720,0,0140P,,BX,,,W/S RIVER AVE,N/O E 157 ST,0.0,408.0,C,,BBBBBBB,ALL,ALL,TN,0.0,2008.0,-,0.0,,,,,,,,,,,,,
402,1333711438,ZTD55E,NJ,PAS,07/06/2013,31,SDN,CHEVR,T,34570,10610,10810,0,18.0,18,108,330713,T108,0,1045P,,NY,O,250,WEST 40 ST,,0.0,408.0,C,,YYYYYYB,ALL,ALL,WHT,0.0,0.0,-,0.0,,,,,,,,,,,,,
403,1333711440,S74CKZ,NJ,PAS,07/06/2013,14,SUBN,CHEVR,T,34550,10410,10510,0,18.0,18,108,330713,T108,0,1134A,,NY,F,56,WEST 39,,0.0,408.0,C,,BBBBBBB,1000P,0600A,WHT,0.0,0.0,-,0.0,,,,,,,,,,,,,
404,1333711451,GPJ3413,PA,PAS,07/07/2013,14,SDN,ACURA,T,34850,10910,11010,20131288,18.0,18,108,330713,T108,0,1236A,,NY,F,437,WEST 54 ST,,0.0,408.0,C,,YYYYYYY,1100P,0600A,BLK,0.0,0.0,-,0.0,,,,,,,,,,,,,
405,1333711566,P644806,99,PAS,07/24/2013,20,SUBN,DODGE,T,77150,72920,48020,0,49.0,49,726,330705,T726,0,1115A,,BX,F,2448,WHITE PLAINS RD,,0.0,408.0,C,,YYYYYYB,0800A,0600P,IL,0.0,0.0,-,0.0,,,,,,,,,,,,,
406,1333712546,GCY5189,NY,PAS,07/13/2013,14,VAN,MAZDA,T,34690,10910,11010,20141203,24.0,24,720,331689,T720,0,0955P,,NY,F,455,W 46 ST,,0.0,408.0,C3,,YYYYYYB,0800A,1200A,GRY,0.0,2002.0,-,0.0,,,,,,,,,,,,,
407,1333712558,M96AUN,NJ,PAS,07/13/2013,17,SUBN,GMC,T,34670,10910,11010,0,10.0,10,720,331689,T720,0,1005P,,NY,O,438,W 45 ST,,0.0,408.0,J2,,YYYYYYY,ALL,ALL,WHT,0.0,0.0,-,0.0,,,,,,,,,,,,,
408,1333712583,GJC1070,NY,OMS,07/21/2013,14,SDN,HONDA,T,34270,10910,11010,20140930,13.0,13,720,331689,T720,0,1256A,,NY,F,415,W 25 ST,,0.0,408.0,C,,BBBBBBB,ALL,ALL,GRY,0.0,2013.0,-,0.0,,,,,,,,,,,,,
409,1333713253,GHE7106,NY,PAS,07/18/2013,20,SDN,TOYOT,T,0,0,0,20140309,40.0,40,720,333279,T720,0,0208P,,BX,,,E/S CONCOURSE VILLAG,N/O E 156 ST,0.0,408.0,F1,,BBBBBBB,ALL,ALL,BLUE,0.0,1998.0,-,0.0,,,,,,,,,,,,,
410,1333713940,GHE7199,NY,PAS,08/05/2013,17,SDN,TOYOT,T,42920,74380,12550,20150801,44.0,44,0,345370,BXTP,0,0603A,,BX,F,1510,JESUP AVE,,0.0,408.0,E2,,YYYYYYY,ALL,ALL,BK,0.0,2007.0,-,0.0,,,,,,,,,,,,,
411,1333713952,JCE0821,PA,PAS,08/06/2013,40,SUBN,JEEP,T,70620,74250,74260,20130888,44.0,44,0,345370,BXTP,0,0558A,,BX,O,1198,UNIVERSITY AVE,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,WH,0.0,0.0,-,5.0,,,,,,,,,,,,,
412,1333713964,ZNH6416,NC,PAS,08/07/2013,20,SDN,HONDA,T,0,0,0,20131088,46.0,46,0,345370,BXTP,0,0616A,,BX,,,W/S OSBORNE PL,S/O W 180 ST,0.0,408.0,E2,,BBBBBBB,ALL,ALL,BK,0.0,0.0,-,0.0,,,,,,,,,,,,,
413,1333714040,GGR1406,NY,PAS,08/14/2013,20,SDN,KIA,T,0,0,0,20150628,44.0,44,0,345370,BXTP,0,0605A,,BX,,,S/S W 170 ST,E/O OGDEN AVE,0.0,408.0,E2,,BBBBBBB,ALL,ALL,GOLD,0.0,2013.0,-,0.0,,,,,,,,,,,,,
414,1333714208,GKD0810,PA,PAS,07/06/2013,19,SUBN,JEEP,T,52120,25860,25920,0,40.0,40,720,330196,T720,0,0600A,,BX,F,340,MORRIS AVE,,0.0,408.0,C,,BBBBBBB,ALL,ALL,BLACK,0.0,0.0,-,0.0,,,,,,,,,,,,,
415,1333714210,HTM0376,PA,PAS,07/23/2013,17,RL,TOYOT,T,0,0,0,0,52.0,52,720,330196,T720,0,0637A,,BX,F,,N/S E 192 ST,W/O VALENTINE AVE,0.0,408.0,D,,BYBBBBB,0600A,0400P,GREY,0.0,0.0,-,0.0,,,,,,,,,,,,,
416,1295546504,EXG2516,NY,PAS,07/24/2013,14,SUBN,MITSU,P,0,58590,0,20140209,103.0,103,171,953627,0171,0,0755P,0750P,Q,F,,CORNER OF HILLSIDE A,PARSONS BLVD,0.0,408.0,C,,BBBBBBB,ALL,ALL,GREEN,0.0,2001.0,-,0.0,,,,,,,,,,,,,
417,1295546516,GCY5976,NY,PAS,07/25/2013,46,SUBN,FORD,P,51090,24490,24440,20150108,103.0,103,171,953627,0171,0,0313P,0310P,Q,O,168-20,JAMAICA AVE,,0.0,408.0,J3,,BBBBBBB,ALL,ALL,WHITE,0.0,1997.0,-,0.0,,,,,,,,,,,,,
418,1295546668,GHL2814,NY,PAS,07/23/2013,19,SDN,NISSA,P,58590,49690,17790,20160819,103.0,103,171,953622,0171,0,0500P,,Q,F,87-80,PARSONS BLVD,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,WH,0.0,1999.0,-,0.0,,,,,,,,,,,,,
419,1295546700,GAV5198,NY,PAS,07/31/2013,19,SDN,INFIN,P,0,0,0,20141223,103.0,103,171,953622,0171,0,0852P,,Q,,,N/E CORNER OF PARSON,JAM,0.0,408.0,F1,,BBBBBBB,ALL,ALL,GY,0.0,2003.0,-,0.0,,,,,,,,,,,,,
420,1295546838,HLR1620,PA,PAS,07/18/2013,20,SDN,MITSU,P,17790,58590,41700,20130831,103.0,103,171,953977,0171,0,0700P,,Q,F,159-11,88TH AVE,,0.0,408.0,C,,BBBBBBB,ALL,ALL,BLACK,0.0,0.0,-,0.0,,,,,,,,,,,,,
421,1295546851,GEF5625,NY,PAS,07/24/2013,14,SDN,NISSA,P,57190,51090,28265,20150331,103.0,103,171,953977,0171,0,0330P,0330P,Q,F,92-15,GUY BREWER BLVD,,0.0,408.0,C,,BBBBBBB,ALL,ALL,G,0.0,2003.0,-,0.0,,,,,,,,,,,,,
422,1295546863,80032KA,NY,COM,07/26/2013,20,DELV,GMC,P,55590,17790,18040,20130430,103.0,103,171,953977,0171,0,0707P,0700P,Q,F,88-24,MERRICK BLVD,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,0.0,-,0.0,,,,,,,,,,,,,
423,1295546875,GDX6432,NY,PAS,08/03/2013,98,SDN,HONDA,P,24590,49690,17790,20150310,103.0,103,171,953977,0171,0,0632P,0630P,Q,O,87-67,170 ST,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,BK,0.0,2003.0,-,0.0,,,,,,,,,,,,,
424,1295546905,GJB5849,NY,PAS,08/09/2013,20,SUBN,PONTI,P,24490,49690,17790,20150806,103.0,103,171,953977,0171,0,0530P,0520P,Q,,87-83,168 ST,,20130809.0,408.0,D,,BBBBBBB,ALL,ALL,GOLD,0.0,1998.0,-,0.0,,,,,,,,,,,,,
425,1295547089,62516JM,NY,COM,07/19/2013,46,DELV,INTR,P,24440,49690,17790,0,103.0,103,171,953830,0171,0,0230P,,Q,F,87-80,168 PLACE,,0.0,408.0,C,,BBBBBBB,ALL,ALL,BROWN,0.0,1996.0,-,0.0,,,,,,,,,,,,,
426,1295547107,36095JG,NY,COM,07/30/2013,19,DELV,INTR,P,51090,24040,24090,20131031,103.0,103,171,953830,0171,0,1250P,,Q,O,160-05,JAMAICA AVE,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,WH,0.0,2004.0,-,0.0,,,,,,,,,,,,,
427,1295547120,36095JG,99,COM,08/05/2013,20,DELV,INTER,P,58590,17790,18040,20131031,103.0,103,171,955830,0171,0,0328P,,Q,O,88-26,PARSONS BLVD,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,W,0.0,2004.0,-,0.0,,,,,,,,,,,,,
428,1295547223,T635417C,NY,999,08/09/2013,19,FOUR,LINCO,P,51090,58590,24040,20140430,103.0,103,171,953448,0171,0,0220A,1420P,Q,F,159-26,JAMAICA AVE,,20130809.0,408.0,E1,,BBBBBBB,ALL,ALL,GY,0.0,2003.0,-,0.0,,,,,,,,,,,,,
429,1295547235,T632821C,NY,PAS,08/09/2013,19,FOUR,LINCO,P,51090,58590,24040,20140331,103.0,103,171,953448,0171,0,0155P,1355P,Q,F,159-10,JAMAICA AVE,,20130809.0,408.0,C3,,BBBBBBB,ALL,ALL,BK,0.0,2005.0,-,0.0,,,,,,,,,,,,,
430,1295547478,72044,RI,PAS,07/17/2013,67,P-U,FORD,P,0,40404,40404,0,103.0,103,171,953406,0171,0,0555P,,Q,F,173-06,WARWICK,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,RED,0.0,0.0,-,0.0,,,,,,,,,,,,,
431,1295547480,9N77D,NY,SRF,07/22/2013,67,SDN,TOYOT,P,0,40404,40404,20140630,103.0,103,171,953406,0171,0,0215P,,Q,F,173-06,WARWICK,,0.0,408.0,D,,BBBBBBB,ALL,ALL,YELLO,0.0,0.0,-,0.0,,,,,,,,,,,,,
432,1295547491,GFF8133,NY,PAS,07/23/2013,19,SUBN,FORD,P,28265,23490,58590,20150411,103.0,103,171,953406,0171,0,0330P,,Q,O,157-01,ARCHER AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,G,0.0,2004.0,-,0.0,,,,,,,,,,,,,
433,1295547521,76175LA,NY,SRF,07/30/2013,19,SUBN,FORD,P,0,0,0,20131130,103.0,103,171,953406,0171,0,0650P,,Q,,,C/O PARSONS,ARCHER,0.0,408.0,C3,,BBBBBBB,ALL,ALL,GY,0.0,2009.0,-,0.0,,,,,,,,,,,,,
434,1295547557,T516290C,NY,SRF,08/02/2013,14,SDN,LINCO,P,0,0,0,20140131,103.0,103,171,953406,0171,0,0505P,,Q,,,C/O PARSONS,JAMAICA,0.0,408.0,C,,BBBBBBB,ALL,ALL,BL,0.0,2006.0,-,0.0,,,,,,,,,,,,,
435,1295547569,T506560C,NY,SRF,08/06/2015,14,VAN,LINCO,P,0,0,0,20140228,103.0,103,171,953406,0171,0,0135P,,Q,I,,C/O 165,JAMAICA,0.0,408.0,C,,BBBBBBB,ALL,ALL,GY,0.0,2003.0,-,0.0,,,,,,,,,,,,,
436,1295548008,K36CHT,NJ,PAS,08/10/2013,17,SDN,HONDA,P,24290,51090,28265,0,103.0,103,171,953071,0171,0,0123P,0123P,Q,O,92-47,165 ST,,20130810.0,408.0,J2,,BBBBBBB,ALL,ALL,BLK,0.0,0.0,-,0.0,,,,,,,,,,,,,
437,1295548021,GCG3830,NY,PAS,07/24/2013,67,SDN,NISSA,P,24290,39050,53790,20150531,103.0,103,171,953027,0171,0,0355P,0355P,Q,O,97-27,165 ST,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,BK,0.0,2005.0,-,0.0,,,,,,,,,,,,,
438,1295548185,TS27774C,NY,PAS,08/11/2013,19,SDN,LINCO,P,51090,23490,23650,20140228,103.0,103,171,953021,0171,0,0412P,,Q,F,155-01,JAMAICA AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,BK,0.0,2004.0,-,0.0,,,,,,,,,,,,,
439,1295548197,QNEBEE,NY,PAS,08/11/2013,17,SDN,LEXUS,P,24290,51090,28265,20150222,103.0,103,171,953021,0171,0,1227P,,Q,O,92-47,165 ST,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2011.0,-,0.0,,,,,,,,,,,,,
440,1295548227,GEF8133,NY,PAS,07/30/2013,14,VAN,FORD,P,0,0,0,20150411,103.0,103,171,954050,0171,0,1240P,,Q,,,C/O 153 ST,ARCHER AVE,0.0,408.0,F1,,BBBBBBB,ALL,ALL,GY,0.0,2004.0,-,0.0,,,,,,,,,,,,,
441,1295548239,GHL3960,NY,PAS,08/07/2013,19,SDN,NISSA,P,49690,24440,24540,20130807,107.0,107,171,954050,0171,0,0415P,,Q,F,168-33,HILLSIDE AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,GY,0.0,2001.0,-,0.0,,,,,,,,,,,,,
442,1295548458,SCOOTER,99,999,08/11/2013,71,SCOO,YAMAH,P,17790,55590,24490,0,103.0,103,171,954119,0171,0,0136P,0131P,Q,O,166-05,88 AVE,,20130811.0,408.0,D,,BBBBBBB,ALL,ALL,RED,0.0,0.0,-,0.0,,,,,,,,,,,,,
443,1295548537,SCOOTER,NY,999,08/11/2013,20,SCOO,YAMAH,P,17790,55590,24490,0,103.0,103,171,954119,0171,0,0135P,0130P,Q,O,166-05,88 AVENUE,,20130811.0,408.0,C4,,BBBBBBB,ALL,ALL,RED,0.0,0.0,-,0.0,,,,,,,,,,,,,
444,1295548562,87832KA,NY,COM,07/29/2013,46,DELV,INTER,P,51090,24490,24440,20140731,103.0,103,171,954110,0171,0,1137A,1132A,Q,O,168-20,JAMAICA AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,GREEN,0.0,2003.0,-,0.0,,,,,,,,,,,,,
